psiturk_id_sa,trial_no_sa,Participant_data_sa,psiturk_id_w,trial_no_w,Participant_data_w,psiturk_id_q,trial_no_q,Participant_data_q,state,action,observation,end_state,reward,cost,nearness_to_berth,total_reward
debugyn5cn:debugi0yIK,161,high,debugyn5cn:debugi0yIK,175,medium,debugyn5cn:debugi0yIK,219, yn_question  questionI think Berth 2 is blocked. Can I put the bag on Berth 1?,high_medium_block_berth_2,yn_question,command_yes_drop_berth_1,high_high_drop_berth_1,50,-5,1,46
debugYwSPM:debugj1GvZ,61,high,debugYwSPM:debugj1GvZ,16,low,debugYwSPM:debugj1GvZ,50, wh_question  questionI think Berth1 is blocked. Where you want me to put this bag?,high_low_block_berth_1,wh_question,command_drop_berth_2,high_low_drop_berth_2,50,-5,1,46
debugYwSPM:debugj1GvZ,61,high,debugYwSPM:debugj1GvZ,26,medium,debugYwSPM:debugj1GvZ,28, wh_question  questionI think Berth2 is blocked. Where you want me to put this bag?,high_medium_block_berth_2,wh_question,command_drop_berth_3,high_medium_drop_berth_3,50,-5,-2,43
debugYwSPM:debugj1GvZ,61,high,debugYwSPM:debugj1GvZ,39,high,debugYwSPM:debugj1GvZ,49, wh_question  questionI think Berth1 is blocked. Where you want me to put this bag?,high_high_block_berth_1,wh_question,command_drop_berth_2,high_high_drop_berth_2,50,-5,1,46
debugYwSPM:debugj1GvZ,61,high,debugYwSPM:debugj1GvZ,69,high,debugYwSPM:debugj1GvZ,75, wh_question  questionI think Berth1 is blocked. Where you want me to put this bag?,high_high_block_berth_1,wh_question,command_drop_berth_2,high_high_drop_berth_2,50,-5,1,46
debugYwSPM:debugj1GvZ,92,low,debugYwSPM:debugj1GvZ,92,high,debugYwSPM:debugj1GvZ,507, wh_question  questionI think Berth1 is blocked. Where you want me to put this bag?,low_high_block_berth_1,wh_question,command_drop_berth_2,low_high_drop_berth_2,50,-5,1,46
debugYwSPM:debugj1GvZ,93,low,debugYwSPM:debugj1GvZ,141,high,debugYwSPM:debugj1GvZ,152, wh_question  questionI think Berth1 is blocked. Where you want me to put this bag?,low_high_block_berth_1,wh_question,command_drop_berth_2,low_high_drop_berth_2,50,-5,1,46
debugz3z3C:debugTvYAo,40,high,debugz3z3C:debugTvYAo,59,low,debugz3z3C:debugTvYAo,61, yn_question  questionI think Berth 1 is blocked. Can I put the bag on Berth 2?,high_low_block_berth_1,yn_question,command_yes_drop_berth_2,high_low_drop_berth_2,50,-5,1,46
debugz3z3C:debugTvYAo,112,low,debugz3z3C:debugTvYAo,507,medium,debugz3z3C:debugTvYAo,140, yn_question  questionI think Berth 2 is blocked. Can I put the bag on Berth 3?,low_medium_block_berth_2,yn_question,command_yes_drop_berth_3,high_medium_drop_berth_3,50,-5,1,46
debugz3z3C:debugTvYAo,238,low,debugz3z3C:debugTvYAo,226,medium,debugz3z3C:debugTvYAo,247, yn_question  questionI think Berth 1 is blocked. Can I put the bag on Berth 2?,low_medium_block_berth_1,yn_question,command_yes_drop_berth_2,low_high_drop_berth_2,50,-5,1,46
debugz3z3C:debugTvYAo,347,low,debugz3z3C:debugTvYAo,284,high,debugz3z3C:debugTvYAo,354, yn_question  questionI think Berth 2 is blocked. Can I put the bag on Berth 1?,low_high_block_berth_2,yn_question,command_yes_drop_berth_1,low_high_drop_berth_1,50,-5,1,46
debugz3z3C:debugTvYAo,456,low,debugz3z3C:debugTvYAo,425,high,debugz3z3C:debugTvYAo,458, yn_question  questionI think Berth 3 is blocked. Can I put the bag on Berth 1?,low_high_block_berth_3,yn_question,command_yes_drop_berth_1,high_high_drop_berth_1,50,-5,1,46
debugzam7D:debugcsiYf,33,high,debugzam7D:debugcsiYf,20,low,debugzam7D:debugcsiYf,9, yn_question  questionI think Berth 1 is blocked. Can I put the bag on Berth 2?,high_low_block_berth_1,yn_question,command_yes_drop_berth_2,high_low_drop_berth_2,50,-5,1,46
debugzam7D:debugcsiYf,33,high,debugzam7D:debugcsiYf,30,medium,debugzam7D:debugcsiYf,32, yn_question  questionI think Berth 3 is blocked. Can I put the bag on Berth 1?,high_medium_block_berth_3,yn_question,command_yes_drop_berth_1,high_medium_drop_berth_1,50,-5,1,46
debugzam7D:debugcsiYf,34,high,debugzam7D:debugcsiYf,41,medium,debugzam7D:debugcsiYf,51, yn_question  questionI think Berth 1 is blocked. Can I put the bag on Berth 3?,high_medium_block_berth_1,yn_question,command_yes_drop_berth_3,high_low_drop_berth_3,50,-5,1,46
debugzam7D:debugcsiYf,34,high,debugzam7D:debugcsiYf,73,medium,debugzam7D:debugcsiYf,80, yn_question  questionI think Berth 1 is blocked. Can I put the bag on Berth 3?,high_medium_block_berth_1,yn_question,command_yes_drop_berth_3,high_medium_drop_berth_3,50,-5,1,46
debugzam7D:debugcsiYf,34,high,debugzam7D:debugcsiYf,500,medium,debugzam7D:debugcsiYf,118, yn_question  questionI think Berth 3 is blocked. Can I put the bag on Berth 2?,high_medium_block_berth_3,yn_question,command_yes_drop_berth_2,high_medium_drop_berth_2,50,-5,1,46
debugzam7D:debugcsiYf,159,high,debugzam7D:debugcsiYf,159,high,debugzam7D:debugcsiYf,176, yn_question  questionI think Berth 1 is blocked. Can I put the bag on Berth 3?,high_high_block_berth_1,yn_question,command_yes_drop_berth_3,high_medium_drop_berth_3,50,-5,1,46
debugZevZG:debuggD2P1,507,low,debugZevZG:debuggD2P1,26,high,debugZevZG:debuggD2P1,12, wh_question  questionI think Berth3 is blocked. Where you want me to put this bag?,low_high_block_berth_3,wh_question,command_drop_berth_1,low_high_drop_berth_1,50,-5,1,46
debugZevZG:debuggD2P1,507,low,debugZevZG:debuggD2P1,42,high,debugZevZG:debuggD2P1,44, wh_question  questionI think Berth3 is blocked. Where you want me to put this bag?,low_high_block_berth_3,wh_question,command_drop_berth_2,low_high_drop_berth_2,50,-5,-2,43
debugZevZG:debuggD2P1,507,low,debugZevZG:debuggD2P1,63,high,debugZevZG:debuggD2P1,81, wh_question  questionI think Berth2 is blocked. Where you want me to put this bag?,low_high_block_berth_2,wh_question,command_drop_berth_1,low_high_drop_berth_1,50,-5,1,46
debugZevZG:debuggD2P1,507,low,debugZevZG:debuggD2P1,509,high,debugZevZG:debuggD2P1,119, wh_question  questionI think Berth3 is blocked. Where you want me to put this bag?,low_high_block_berth_3,wh_question,command_drop_berth_1,low_high_drop_berth_1,50,-5,1,46
debugZevZG:debuggD2P1,507,low,debugZevZG:debuggD2P1,130,high,debugZevZG:debuggD2P1,162, wh_question  questionI think Berth3 is blocked. Where you want me to put this bag?,low_high_block_berth_3,wh_question,command_drop_berth_1,low_high_drop_berth_1,50,-5,1,46
debugZevZG:debuggD2P1,507,low,debugZevZG:debuggD2P1,211,high,debugZevZG:debuggD2P1,233, wh_question  questionI think Berth1 is blocked. Where you want me to put this bag?,low_high_block_berth_1,wh_question,command_drop_berth_2,high_high_drop_berth_2,50,-5,1,46
debugzjNPx:debugOJrM4,6,high,debugzjNPx:debugOJrM4,36,medium,debugzjNPx:debugOJrM4,15, wh_question  questionI think Berth1 is blocked. Where you want me to put this bag?,high_medium_block_berth_1,wh_question,command_drop_berth_2,high_medium_drop_berth_2,50,-5,1,46
debugzjNPx:debugOJrM4,6,high,debugzjNPx:debugOJrM4,46,medium,debugzjNPx:debugOJrM4,49, wh_question  questionI think Berth2 is blocked. Where you want me to put this bag?,high_medium_block_berth_2,wh_question,command_drop_berth_3,high_medium_drop_berth_3,50,-5,-2,43
debugzjNPx:debugOJrM4,501,low,debugzjNPx:debugOJrM4,86,low,debugzjNPx:debugOJrM4,116, wh_question  questionI think Berth3 is blocked. Where you want me to put this bag?,low_low_block_berth_3,wh_question,command_drop_berth_1,high_low_drop_berth_1,50,-5,1,46
debugzjNPx:debugOJrM4,126,high,debugzjNPx:debugOJrM4,191,medium,debugzjNPx:debugOJrM4,250, wh_question  questionI think Berth1 is blocked. Where you want me to put this bag?,high_medium_block_berth_1,wh_question,command_drop_berth_3,high_medium_drop_berth_3,50,-5,-2,43
debugzjNPx:debugOJrM4,126,high,debugzjNPx:debugOJrM4,254,medium,debugzjNPx:debugOJrM4,317, wh_question  questionI think Berth1 is blocked. Where you want me to put this bag?,high_medium_block_berth_1,wh_question,command_drop_berth_3,high_medium_drop_berth_3,50,-5,-2,43
debugzjNPx:debugOJrM4,126,high,debugzjNPx:debugOJrM4,387,medium,debugzjNPx:debugOJrM4,424, wh_question  questionI think Berth1 is blocked. Where you want me to put this bag?,high_medium_block_berth_1,wh_question,command_drop_berth_2,high_medium_drop_berth_2,50,-5,1,46
debugZMfAj:debugMiKzX,16,high,debugZMfAj:debugMiKzX,27,low,debugZMfAj:debugMiKzX,12, wh_question  questionI think Berth1 is blocked. Where you want me to put this bag?,high_low_block_berth_1,wh_question,command_drop_berth_2,high_low_drop_berth_2,50,-5,1,46
debugZMfAj:debugMiKzX,17,high,debugZMfAj:debugMiKzX,54,medium,debugZMfAj:debugMiKzX,56, wh_question  questionI think Berth1 is blocked. Where you want me to put this bag?,high_medium_block_berth_1,wh_question,command_drop_berth_3,low_medium_drop_berth_3,50,-5,-2,43
debugZMfAj:debugMiKzX,81,low,debugZMfAj:debugMiKzX,92,high,debugZMfAj:debugMiKzX,116, wh_question  questionI think Berth2 is blocked. Where you want me to put this bag?,low_high_block_berth_2,wh_question,command_drop_berth_3,low_high_drop_berth_3,50,-5,-2,43
debugZMfAj:debugMiKzX,81,low,debugZMfAj:debugMiKzX,131,high,debugZMfAj:debugMiKzX,143, wh_question  questionI think Berth1 is blocked. Where you want me to put this bag?,low_high_block_berth_1,wh_question,command_drop_berth_3,low_high_drop_berth_3,50,-5,-2,43
debugZMfAj:debugMiKzX,81,low,debugZMfAj:debugMiKzX,174,high,debugZMfAj:debugMiKzX,191, wh_question  questionI think Berth1 is blocked. Where you want me to put this bag?,low_high_block_berth_1,wh_question,command_drop_berth_2,low_high_drop_berth_2,50,-5,1,46
debugZMfAj:debugMiKzX,243,high,debugZMfAj:debugMiKzX,253,high,debugZMfAj:debugMiKzX,261, wh_question  questionI think Berth3 is blocked. Where you want me to put this bag?,high_high_block_berth_3,wh_question,command_drop_berth_1,high_high_drop_berth_1,50,-5,1,46
debugzMIgQ:debugghxwD,137,high,debugzMIgQ:debugghxwD,23,low,debugzMIgQ:debugghxwD,12, wh_question  questionI think Berth3 is blocked. Where you want me to put this bag?,high_low_block_berth_3,wh_question,command_drop_berth_1,high_low_drop_berth_1,50,-5,1,46
debugzMIgQ:debugghxwD,137,high,debugzMIgQ:debugghxwD,39,low,debugzMIgQ:debugghxwD,41, wh_question  questionI think Berth2 is blocked. Where you want me to put this bag?,high_low_block_berth_2,wh_question,command_drop_berth_1,high_low_drop_berth_1,50,-5,1,46
debugzMIgQ:debugghxwD,137,high,debugzMIgQ:debugghxwD,66,low,debugzMIgQ:debugghxwD,83, wh_question  questionI think Berth1 is blocked. Where you want me to put this bag?,high_low_block_berth_1,wh_question,command_drop_berth_2,high_low_drop_berth_2,50,-5,1,46
debugzMIgQ:debugghxwD,137,high,debugzMIgQ:debugghxwD,125,low,debugzMIgQ:debugghxwD,136, wh_question  questionI think Berth2 is blocked. Where you want me to put this bag?,high_low_block_berth_2,wh_question,command_drop_berth_1,high_low_drop_berth_1,50,-5,1,46
debugzMIgQ:debugghxwD,138,high,debugzMIgQ:debugghxwD,155,low,debugzMIgQ:debugghxwD,192, wh_question  questionI think Berth3 is blocked. Where you want me to put this bag?,high_low_block_berth_3,wh_question,command_drop_berth_1,low_low_drop_berth_1,50,-5,1,46
debugzMIgQ:debugghxwD,252,high,debugzMIgQ:debugghxwD,236,low,debugzMIgQ:debugghxwD,258, wh_question  questionI think Berth2 is blocked. Where you want me to put this bag?,high_low_block_berth_2,wh_question,command_drop_berth_1,high_low_drop_berth_1,50,-5,1,46
debugzpIkt:debug75oUk,162,high,debugzpIkt:debug75oUk,18,low,debugzpIkt:debug75oUk,12, wh_question  questionI think Berth2 is blocked. Where you want me to put this bag?,high_low_block_berth_2,wh_question,command_drop_berth_3,high_low_drop_berth_3,50,-5,-2,43
debugzpIkt:debug75oUk,162,high,debugzpIkt:debug75oUk,29,medium,debugzpIkt:debug75oUk,32, wh_question  questionI think Berth2 is blocked. Where you want me to put this bag?,high_medium_block_berth_2,wh_question,command_drop_berth_1,high_medium_drop_berth_1,50,-5,1,46
debugzpIkt:debug75oUk,162,high,debugzpIkt:debug75oUk,45,high,debugzpIkt:debug75oUk,58, wh_question  questionI think Berth3 is blocked. Where you want me to put this bag?,high_high_block_berth_3,wh_question,command_drop_berth_2,high_high_drop_berth_2,50,-5,-2,43
debugzpIkt:debug75oUk,162,high,debugzpIkt:debug75oUk,78,medium,debugzpIkt:debug75oUk,86, wh_question  questionI think Berth2 is blocked. Where you want me to put this bag?,high_medium_block_berth_2,wh_question,command_drop_berth_1,high_medium_drop_berth_1,50,-5,1,46
debugzpIkt:debug75oUk,162,high,debugzpIkt:debug75oUk,508,high,debugzpIkt:debug75oUk,131, wh_question  questionI think Berth2 is blocked. Where you want me to put this bag?,high_high_block_berth_2,wh_question,command_drop_berth_3,high_medium_drop_berth_3,50,-5,-2,43
debugzpIkt:debug75oUk,164,high,debugzpIkt:debug75oUk,178,medium,debugzpIkt:debug75oUk,196, wh_question  questionI think Berth2 is blocked. Where you want me to put this bag?,high_medium_block_berth_2,wh_question,command_drop_berth_1,high_medium_drop_berth_1,50,-5,1,46
debugZTo8L:debugKU5Hv,113,low,debugZTo8L:debugKU5Hv,14,high,debugZTo8L:debugKU5Hv,9, yn_question  questionI think Berth 1 is blocked. Can I put the bag on Berth 2?,low_high_block_berth_1,yn_question,command_yes_drop_berth_2,low_high_drop_berth_2,50,-5,1,46
debugZTo8L:debugKU5Hv,113,low,debugZTo8L:debugKU5Hv,21,high,debugZTo8L:debugKU5Hv,23, yn_question  questionI think Berth 1 is blocked. Can I put the bag on Berth 3?,low_high_block_berth_1,yn_question,command_yes_drop_berth_3,low_high_drop_berth_3,50,-5,1,46
debugZTo8L:debugKU5Hv,113,low,debugZTo8L:debugKU5Hv,28,high,debugZTo8L:debugKU5Hv,43, yn_question  questionI think Berth 3 is blocked. Can I put the bag on Berth 1?,low_high_block_berth_3,yn_question,command_yes_drop_berth_1,low_high_drop_berth_1,50,-5,1,46
debugZTo8L:debugKU5Hv,113,low,debugZTo8L:debugKU5Hv,62,high,debugZTo8L:debugKU5Hv,67, yn_question  questionI think Berth 2 is blocked. Can I put the bag on Berth 1?,low_high_block_berth_2,yn_question,command_yes_drop_berth_1,low_high_drop_berth_1,50,-5,1,46
debugZTo8L:debugKU5Hv,113,low,debugZTo8L:debugKU5Hv,82,high,debugZTo8L:debugKU5Hv,508, yn_question  questionI think Berth 2 is blocked. Can I put the bag on Berth 1?,low_high_block_berth_2,yn_question,command_yes_drop_berth_1,low_high_drop_berth_1,50,-5,1,46
debugZTo8L:debugKU5Hv,113,low,debugZTo8L:debugKU5Hv,151,high,debugZTo8L:debugKU5Hv,167, yn_question  questionI think Berth 3 is blocked. Can I put the bag on Berth 2?,low_high_block_berth_3,yn_question,command_yes_drop_berth_2,low_high_drop_berth_2,50,-5,1,46
debugzuncK:debug7sDyo,97,low,debugzuncK:debug7sDyo,17,high,debugzuncK:debug7sDyo,9, yn_question  questionI think Berth 2 is blocked. Can I put the bag on Berth 1?,low_high_block_berth_2,yn_question,command_yes_drop_berth_1,low_high_drop_berth_1,50,-5,1,46
debugzuncK:debug7sDyo,97,low,debugzuncK:debug7sDyo,26,high,debugzuncK:debug7sDyo,28, yn_question  questionI think Berth 1 is blocked. Can I put the bag on Berth 2?,low_high_block_berth_1,yn_question,command_yes_drop_berth_2,low_high_drop_berth_2,50,-5,1,46
debugzuncK:debug7sDyo,97,low,debugzuncK:debug7sDyo,44,high,debugzuncK:debug7sDyo,59, yn_question  questionI think Berth 1 is blocked. Can I put the bag on Berth 3?,low_high_block_berth_1,yn_question,command_yes_drop_berth_3,low_high_drop_berth_3,50,-5,1,46
debugzuncK:debug7sDyo,97,low,debugzuncK:debug7sDyo,94,high,debugzuncK:debug7sDyo,506, yn_question  questionI think Berth 3 is blocked. Can I put the bag on Berth 1?,low_high_block_berth_3,yn_question,command_yes_drop_berth_1,low_high_drop_berth_1,50,-5,1,46
debugzuncK:debug7sDyo,116,low,debugzuncK:debug7sDyo,137,high,debugzuncK:debug7sDyo,174, yn_question  questionI think Berth 1 is blocked. Can I put the bag on Berth 3?,low_high_block_berth_1,yn_question,command_yes_drop_berth_3,low_high_drop_berth_3,50,-5,1,46
debugzuncK:debug7sDyo,223,low,debugzuncK:debug7sDyo,235,high,debugzuncK:debug7sDyo,260, yn_question  questionI think Berth 1 is blocked. Can I put the bag on Berth 3?,low_high_block_berth_1,yn_question,command_yes_drop_berth_3,low_high_drop_berth_3,50,-5,1,46
debugZXTY7:debugJjuap,158,high,debugZXTY7:debugJjuap,26,high,debugZXTY7:debugJjuap,13, wh_question  questionI think Berth2 is blocked. Where you want me to put this bag?,high_high_block_berth_2,wh_question,command_drop_berth_1,high_high_drop_berth_1,50,-5,1,46
debugZXTY7:debugJjuap,158,high,debugZXTY7:debugJjuap,36,high,debugZXTY7:debugJjuap,40, wh_question  questionI think Berth3 is blocked. Where you want me to put this bag?,high_high_block_berth_3,wh_question,command_drop_berth_2,high_high_drop_berth_2,50,-5,-2,43
debugZXTY7:debugJjuap,158,high,debugZXTY7:debugJjuap,62,high,debugZXTY7:debugJjuap,92, wh_question  questionI think Berth1 is blocked. Where you want me to put this bag?,high_high_block_berth_1,wh_question,command_drop_berth_2,high_high_drop_berth_2,50,-5,1,46
debugZXTY7:debugJjuap,158,high,debugZXTY7:debugJjuap,141,high,debugZXTY7:debugJjuap,156, wh_question  questionI think Berth2 is blocked. Where you want me to put this bag?,high_high_block_berth_2,wh_question,command_drop_berth_3,high_high_drop_berth_3,50,-5,-2,43
debugZXTY7:debugJjuap,205,low,debugZXTY7:debugJjuap,181,high,debugZXTY7:debugJjuap,220, wh_question  questionI think Berth3 is blocked. Where you want me to put this bag?,low_high_block_berth_3,wh_question,command_drop_berth_1,low_high_drop_berth_1,50,-5,1,46
debugZXTY7:debugJjuap,278,high,debugZXTY7:debugJjuap,279,high,debugZXTY7:debugJjuap,308, wh_question  questionI think Berth2 is blocked. Where you want me to put this bag?,high_high_block_berth_2,wh_question,command_drop_berth_1,low_high_drop_berth_1,50,-5,1,46
debug02Bzm:debugGvW87,52,high,debug02Bzm:debugGvW87,16,low,debug02Bzm:debugGvW87,19, Comm_wh  correct,,,,,,,,
debug02Bzm:debugGvW87,52,high,debug02Bzm:debugGvW87,16,low,debug02Bzm:debugGvW87,20, Comm_wh  Berth2,,,,,,,,
debug02Bzm:debugGvW87,52,high,debug02Bzm:debugGvW87,23,low,debug02Bzm:debugGvW87,40, Comm_wh  correct,,,,,,,,
debug02Bzm:debugGvW87,52,high,debug02Bzm:debugGvW87,23,low,debug02Bzm:debugGvW87,41, Comm_wh  Berth2,,,,,,,,
debug02Bzm:debugGvW87,53,high,debug02Bzm:debugGvW87,63,high,debug02Bzm:debugGvW87,78, Comm_wh  correct,,,,,,,,
debug02Bzm:debugGvW87,53,high,debug02Bzm:debugGvW87,63,high,debug02Bzm:debugGvW87,79, Comm_wh  Berth1,,,,,,,,
debug02Bzm:debugGvW87,114,low,debug02Bzm:debugGvW87,113,high,debug02Bzm:debugGvW87,120, Comm_wh  correct,,,,,,,,
debug02Bzm:debugGvW87,114,low,debug02Bzm:debugGvW87,113,high,debug02Bzm:debugGvW87,121, Comm_wh  Berth1,,,,,,,,
debug02Bzm:debugGvW87,114,low,debug02Bzm:debugGvW87,145,high,debug02Bzm:debugGvW87,162, Comm_wh  correct,,,,,,,,
debug02Bzm:debugGvW87,114,low,debug02Bzm:debugGvW87,145,high,debug02Bzm:debugGvW87,163, Comm_wh  Berth2,,,,,,,,
debug02Bzm:debugGvW87,114,low,debug02Bzm:debugGvW87,207,high,debug02Bzm:debugGvW87,216, Comm_wh  incorrect,,,,,,,,
debug02Bzm:debugGvW87,114,low,debug02Bzm:debugGvW87,207,high,debug02Bzm:debugGvW87,217, Comm_wh  Berth3,,,,,,,,
debug09YJi:debuggibfO,273,high,debug09YJi:debuggibfO,41,medium,debug09YJi:debuggibfO,65, Comm_yes_no  yes 1,,,,,,,,
debug09YJi:debuggibfO,273,high,debug09YJi:debuggibfO,41,medium,debug09YJi:debuggibfO,66, Comm_yes_no  correct,,,,,,,,
debug09YJi:debuggibfO,273,high,debug09YJi:debuggibfO,126,medium,debug09YJi:debuggibfO,138, Comm_yes_no  yes 3,,,,,,,,
debug09YJi:debuggibfO,273,high,debug09YJi:debuggibfO,126,medium,debug09YJi:debuggibfO,139, Comm_yes_no  correct,,,,,,,,
debug09YJi:debuggibfO,273,high,debug09YJi:debuggibfO,201,medium,debug09YJi:debuggibfO,207, Comm_yes_no  yes 6,,,,,,,,
